directory,filename,nrVertices,nrFaces,avgX,avgY,AvgZ,minX,maxX,minY,maxY,minZ,maxZ
3,m312,20001,19752,0.000000,0.000000,0.000000,-0.485662,0.514338,-0.389812,0.340085,-0.197531,0.309072
3,m313,20002,19720,0.000000,0.000000,0.000000,-0.420543,0.579457,-0.380304,0.335257,-0.122771,0.279822
3,m314,20001,23405,0.000000,0.000000,0.000000,-0.469048,0.530952,-0.408333,0.487089,-0.226647,0.317432
3,m315,20000,22878,0.000000,0.000000,0.000000,-0.468562,0.531438,-0.342214,0.343585,-0.187900,0.198025
3,m316,20002,23141,0.000000,0.000000,0.000000,-0.495935,0.504065,-0.465977,0.448552,-0.301799,0.323752
3,m317,20002,20655,0.000000,0.000000,0.000000,-0.486656,0.513344,-0.382118,0.434031,-0.382340,0.440372
3,m318,20002,22080,0.000000,0.000000,0.000000,-0.423066,0.576934,-0.384577,0.393227,-0.251171,0.277949
3,m319,20000,21968,0.000000,0.000000,0.000000,-0.481808,0.518192,-0.410912,0.441341,-0.261647,0.369400
3,m320,20000,20647,0.000000,0.000000,0.000000,-0.468980,0.531020,-0.329135,0.329199,-0.182341,0.271042
3,m321,20000,26325,0.000000,0.000000,0.000000,-0.536832,0.463168,-0.361707,0.388356,-0.204621,0.306420
3,m322,20001,20602,0.000000,0.000000,0.000000,-0.530930,0.469070,-0.334321,0.363915,-0.146863,0.252751
3,m323,20000,39645,0.000000,0.000000,0.000000,-0.485425,0.514575,-0.206834,0.217235,-0.120512,0.141137
3,m324,20000,39996,0.000000,0.000000,0.000000,-0.373280,0.626720,-0.137474,0.204338,-0.110473,0.143721
3,m325,20002,21334,0.000000,0.000000,0.000000,-0.492934,0.507066,-0.226713,0.321450,-0.156106,0.203291
3,m326,20001,21308,0.000000,0.000000,0.000000,-0.488734,0.511266,-0.226127,0.315097,-0.180187,0.156763
3,m327,20000,20382,0.000000,0.000000,0.000000,-0.510254,0.489746,-0.307455,0.460112,-0.147470,0.180068
3,m328,20000,26034,0.000000,0.000000,0.000000,-0.468249,0.531751,-0.395097,0.526751,-0.131229,0.118359
3,m329,20000,26187,0.000000,0.000000,0.000000,-0.477887,0.522113,-0.361841,0.503608,-0.184815,0.143468
3,m330,20002,20691,0.000000,0.000000,0.000000,-0.306580,0.693420,-0.196207,0.238450,-0.187245,0.191493
3,m331,20002,20418,0.000000,0.000000,0.000000,-0.483824,0.516176,-0.265682,0.321031,-0.158107,0.192553
3,m332,20002,21196,0.000000,0.000000,0.000000,-0.495849,0.504151,-0.410194,0.432882,-0.373583,0.356738
3,m333,20001,21020,0.000000,0.000000,0.000000,-0.516254,0.483746,-0.343039,0.317255,-0.257252,0.282718
3,m334,20001,20091,0.000000,0.000000,0.000000,-0.422798,0.577202,-0.447691,0.403858,-0.157121,0.162866
3,m335,20001,27926,0.000000,0.000000,0.000000,-0.560611,0.439389,-0.272920,0.290740,-0.209062,0.261942
3,m336,20001,21554,0.000000,0.000000,0.000000,-0.511334,0.488666,-0.247268,0.349254,-0.121335,0.162106
3,m337,20000,21921,0.000000,0.000000,0.000000,-0.447084,0.552916,-0.095795,0.138544,-0.080116,0.085202
3,m338,20000,21543,0.000000,0.000000,0.000000,-0.476365,0.523635,-0.207046,0.314522,-0.098159,0.138448
3,m339,20002,22220,0.000000,0.000000,0.000000,-0.485161,0.514839,-0.066126,0.090548,-0.050178,0.060694
3,m340,20002,21366,0.000000,0.000000,0.000000,-0.500416,0.499583,-0.377201,0.534215,-0.380293,0.385149
3,m341,20001,21721,0.000000,0.000000,0.000000,-0.447837,0.552163,-0.346019,0.427061,-0.317144,0.325214
3,m342,20002,21079,0.000000,0.000000,0.000000,-0.407000,0.593000,-0.392475,0.462457,-0.350445,0.363630
3,m343,20002,21763,0.000000,0.000000,0.000000,-0.524615,0.475385,-0.354611,0.403649,-0.323128,0.329722
3,m344,20002,21494,0.000000,0.000000,0.000000,-0.458943,0.541057,-0.400406,0.375452,-0.284476,0.285991
3,m345,20000,22112,0.000000,0.000000,0.000000,-0.405069,0.594931,-0.323793,0.524400,-0.363026,0.502346
3,m346,20002,20246,0.000000,0.000000,0.000000,-0.460578,0.539423,-0.417163,0.396274,-0.304024,0.318517
3,m347,20001,20299,0.000000,0.000000,0.000000,-0.470514,0.529486,-0.265796,0.300710,-0.315296,0.443120
3,m348,20002,28844,0.000000,0.000000,0.000000,-0.458901,0.541099,-0.395044,0.367413,-0.301872,0.305193
3,m349,26749,51893,0.000000,0.000000,0.000000,-0.348739,0.400542,-0.387389,0.565029,-0.436825,0.563175
3,m350,20001,21913,0.000000,0.000000,0.000000,-0.494341,0.505659,-0.454241,0.454291,-0.456304,0.370418
3,m351,20001,20743,0.000000,0.000000,0.000000,-0.464146,0.535854,-0.358731,0.367505,-0.350046,0.357528
3,m352,20002,20531,0.000000,0.000000,0.000000,-0.452522,0.547478,-0.458377,0.421251,-0.340042,0.344731
3,m353,20001,27893,0.000000,0.000000,0.000000,-0.529306,0.470694,-0.548558,0.411764,-0.368671,0.361315
3,m354,20001,20211,0.000000,0.000000,0.000000,-0.439797,0.560203,-0.333410,0.352704,-0.267955,0.267990
3,m355,20001,37355,0.000000,0.000000,0.000000,-0.451538,0.548462,-0.419269,0.349981,-0.293255,0.287854
3,m356,20000,20686,0.000000,0.000000,0.000000,-0.491078,0.508922,-0.396904,0.398358,-0.356656,0.353421
3,m357,20002,20180,0.000000,0.000000,0.000000,-0.445761,0.554239,-0.456018,0.397997,-0.347052,0.378922
3,m358,20001,21079,0.000000,0.000000,0.000000,-0.482770,0.517230,-0.393376,0.427872,-0.323046,0.326381
3,m359,20000,20285,0.000000,0.000000,0.000000,-0.438992,0.561008,-0.377839,0.378977,-0.441568,0.378589
3,m360,20001,20267,0.000000,0.000000,0.000000,-0.444815,0.555185,-0.411977,0.412107,-0.340612,0.351825
3,m361,20002,20257,0.000000,0.000000,0.000000,-0.412386,0.587614,-0.310736,0.317202,-0.351652,0.407522
3,m362,20001,20175,0.000000,0.000000,0.000000,-0.472267,0.527733,-0.366257,0.390108,-0.365035,0.365435
3,m363,20001,21721,0.000000,0.000000,0.000000,-0.476541,0.523459,-0.333720,0.411654,-0.302359,0.350376
3,m364,20000,20198,0.000000,0.000000,0.000000,-0.376444,0.623556,-0.289185,0.393305,-0.280032,0.281522
3,m365,20000,37662,0.000000,0.000000,0.000000,-0.454960,0.545040,-0.359306,0.400348,-0.333228,0.349354
3,m366,20001,22943,0.000000,0.000000,0.000000,-0.509318,0.490682,-0.282230,0.361504,-0.308382,0.309156
3,m367,20000,20035,0.000000,0.000000,0.000000,-0.384065,0.615935,-0.287350,0.316502,-0.280616,0.320673
3,m368,20001,22714,0.000000,0.000000,0.000000,-0.460345,0.539655,-0.338081,0.339092,-0.353719,0.439297
3,m369,20001,29604,0.000000,0.000000,0.000000,-0.547539,0.452461,-0.408645,0.535473,-0.376439,0.376698
3,m370,20002,24899,0.000000,0.000000,0.000000,-0.433935,0.566065,-0.312413,0.331266,-0.259217,0.259263
3,m371,20000,39878,0.000000,0.000000,0.000000,-0.470741,0.529259,-0.377019,0.414614,-0.384847,0.477628
3,m372,20001,20708,0.000000,0.000000,0.000000,-0.474029,0.525971,-0.243437,0.246178,-0.172772,0.180023
3,m373,20002,21574,0.000000,0.000000,0.000000,-0.459887,0.540112,-0.256190,0.256227,-0.148975,0.206870
3,m374,20002,20881,0.000000,0.000000,0.000000,-0.450264,0.549736,-0.274896,0.278679,-0.151406,0.142374
3,m375,20001,20707,0.000000,0.000000,0.000000,-0.474190,0.525810,-0.243353,0.246271,-0.173072,0.179804
3,m376,20000,20545,0.000000,0.000000,0.000000,-0.378444,0.376882,-0.473200,0.526800,-0.283061,0.459377
3,m377,20002,20988,0.000000,0.000000,0.000000,-0.528385,0.471615,-0.338999,0.332080,-0.341633,0.403987
3,m378,20000,27030,0.000000,0.000000,0.000000,-0.512899,0.487101,-0.329866,0.398838,-0.265731,0.276813
3,m379,20001,20622,0.000000,0.000000,0.000000,-0.518418,0.481582,-0.360962,0.395983,-0.315220,0.317685
3,m380,20001,20542,0.000000,0.000000,0.000000,-0.376148,0.378106,-0.474259,0.525741,-0.281438,0.461208
3,m381,20000,31152,0.000000,0.000000,0.000000,-0.496950,0.503050,-0.281195,0.390603,-0.404221,0.382318
3,m382,20001,20135,0.000000,0.000000,0.000000,-0.499454,0.500546,-0.510388,0.469948,-0.358098,0.418930
3,m383,20001,22133,0.000000,0.000000,0.000000,-0.317831,0.682169,-0.327791,0.328162,-0.323365,0.333192
3,m384,20000,19761,0.000000,0.000000,0.000000,-0.473927,0.526073,-0.490012,0.473714,-0.052819,0.165846
3,m385,20000,20244,0.000000,0.000000,0.000000,-0.427878,0.436258,-0.341773,0.658227,-0.323039,0.349322
3,m386,20002,20478,0.000000,0.000000,0.000000,-0.497485,0.502515,-0.489689,0.504511,-0.338714,0.647383
3,m387,20002,20826,0.000000,0.000000,0.000000,-0.458787,0.490196,-0.493569,0.506431,-0.192335,0.237974
3,m388,20002,20088,0.000000,0.000000,0.000000,-0.497686,0.502314,-0.496369,0.503628,-0.092712,0.480939
3,m389,20002,22048,0.000000,0.000000,0.000000,-0.422704,0.577296,-0.407778,0.396474,-0.314918,0.352178
3,m390,20002,20003,0.000000,0.000000,0.000000,-0.469952,0.530048,-0.319181,0.437580,-0.433140,0.488873
3,m391,20001,20029,0.000000,0.000000,0.000000,-0.511169,0.488831,-0.266851,0.554632,-0.269556,0.336893
3,m392,20001,20020,0.000000,0.000000,0.000000,-0.419001,0.468340,-0.226745,0.773255,-0.164399,0.169912
3,m393,20002,20087,0.000000,0.000000,0.000000,-0.448382,0.481494,-0.499244,0.500756,-0.442338,0.454381
3,m394,20001,20365,0.000000,0.000000,0.000000,-0.459573,0.494618,-0.477334,0.522666,-0.530759,0.458074
3,m395,20001,20067,0.000000,0.000000,0.000000,-0.521696,0.472148,-0.498679,0.501321,-0.454443,0.439502
3,m396,20002,20027,0.000000,0.000000,0.000000,-0.463405,0.536595,-0.425164,0.433584,-0.469798,0.494075
3,m397,20001,21319,0.000000,0.000000,0.000000,-0.361349,0.606809,-0.489729,0.507133,-0.514988,0.485012
3,m398,20001,20439,0.000000,0.000000,0.000000,-0.521772,0.478228,-0.416907,0.438260,-0.240826,0.355599
3,m399,20001,25527,0.000000,0.000000,0.000000,-0.498962,0.497545,-0.499977,0.500023,-0.205786,0.410721
4,m400,20000,20306,0.000000,0.000000,0.000000,-0.492991,0.507009,-0.391104,0.406491,-0.236126,0.604714
4,m401,20001,25616,0.000000,0.000000,0.000000,-0.528706,0.471294,-0.468980,0.530678,-0.061880,0.144922
4,m402,20000,38016,0.000000,0.000000,0.000000,-0.268781,0.731219,-0.318807,0.341451,-0.326464,0.348942
4,m403,20000,38172,0.000000,0.000000,0.000000,-0.500526,0.499474,-0.499689,0.500309,-0.262044,0.282597
4,m404,20002,20650,0.000000,0.000000,0.000000,-0.406180,0.593820,-0.338686,0.387265,-0.163873,0.273803
4,m405,20000,39746,0.000000,0.000000,0.000000,-0.496376,0.503624,-0.470591,0.497335,-0.487959,0.402660
4,m406,20000,26220,0.000000,0.000000,0.000000,-0.527273,0.472727,-0.370015,0.472959,-0.367596,0.480202
4,m407,20002,20157,0.000000,0.000000,0.000000,-0.550512,0.449488,-0.383821,0.395366,-0.358802,0.429190
4,m408,20002,20985,0.000000,0.000000,0.000000,-0.436618,0.563382,-0.322262,0.325977,-0.313075,0.287744
4,m409,20001,20326,0.000000,0.000000,0.000000,-0.440722,0.559278,-0.246057,0.358372,-0.083492,0.113880
4,m410,20000,20859,0.000000,0.000000,0.000000,-0.515160,0.484840,-0.489414,0.500806,-0.113049,0.284529
4,m411,20000,21706,0.000000,0.000000,0.000000,-0.493767,0.506233,-0.262217,0.416474,-0.254689,0.294315
4,m412,20002,20810,0.000000,0.000000,0.000000,-0.485260,0.514740,-0.226826,0.300385,-0.023655,0.086419
4,m413,20000,23485,0.000000,0.000000,0.000000,-0.334199,0.575682,-0.502011,0.497989,-0.451886,0.451274
4,m414,20001,20729,0.000000,0.000000,0.000000,-0.497910,0.502090,-0.492502,0.493988,-0.269454,0.281994
4,m415,20002,20410,0.000000,0.000000,0.000000,-0.359069,0.640931,-0.364685,0.365632,-0.214896,0.247538
4,m416,20001,26483,0.000000,0.000000,0.000000,-0.495383,0.504617,-0.251503,0.272896,-0.208944,0.218955
4,m417,20000,20601,0.000000,0.000000,0.000000,-0.362914,0.637086,-0.348172,0.347091,-0.156832,0.133421
4,m418,20002,21262,0.000000,0.000000,0.000000,-0.503764,0.496236,-0.365906,0.364968,-0.169166,0.495638
4,m419,20002,20086,0.000000,0.000000,0.000000,-0.483218,0.516782,-0.206309,0.375078,-0.282701,0.280252
4,m420,20000,25705,0.000000,0.000000,0.000000,-0.489912,0.510088,-0.343804,0.346388,-0.236639,0.164681
4,m421,20002,24148,0.000000,0.000000,0.000000,-0.500569,0.499431,-0.286228,0.306676,-0.165898,0.164257
4,m422,20000,20198,0.000000,0.000000,0.000000,-0.484043,0.515957,-0.490190,0.496215,-0.074199,0.328100
4,m423,20000,20013,0.000000,0.000000,0.000000,-0.479358,0.520642,-0.217333,0.219212,-0.134945,0.163956
4,m424,20000,21864,0.000000,0.000000,0.000000,-0.495791,0.504209,-0.192312,0.211473,-0.084185,0.163903
4,m425,20000,20234,0.000000,0.000000,0.000000,-0.351041,0.419890,-0.353054,0.646946,-0.094914,0.120546
4,m426,20000,22666,0.000000,0.000000,0.000000,-0.444397,0.555603,-0.294760,0.360885,-0.067502,0.118188
4,m427,20001,28021,0.000000,0.000000,0.000000,-0.609050,0.377962,-0.497779,0.502222,-0.403712,0.595354
4,m428,20002,24306,0.000000,0.000000,0.000000,-0.265376,0.734624,-0.227247,0.256118,-0.068289,0.329699
4,m429,20000,33540,0.000000,0.000000,0.000000,-0.424531,0.569273,-0.515170,0.484830,-0.156497,0.279773
4,m430,20001,20932,0.000000,0.000000,0.000000,-0.467698,0.532302,-0.395319,0.402527,-0.205979,0.278316
4,m431,20001,20210,0.000000,0.000000,0.000000,-0.470527,0.529473,-0.240475,0.267987,-0.024060,0.127867
4,m432,20000,20485,0.000000,0.000000,0.000000,-0.458594,0.541406,-0.423716,0.515926,-0.169411,0.207974
4,m433,20002,21194,0.000000,0.000000,0.000000,-0.474363,0.525638,-0.474534,0.494747,-0.033290,0.131808
4,m434,20002,20002,0.000000,0.000000,0.000000,-0.446590,0.536881,-0.414790,0.585210,-0.326766,0.334252
4,m435,20000,20028,0.000000,0.000000,0.000000,-0.524208,0.475792,-0.242841,0.261899,-0.105518,0.289675
4,m436,20002,20022,0.000000,0.000000,0.000000,-0.453251,0.546749,-0.257210,0.240768,-0.174143,0.183032
4,m438,20002,20004,0.000000,0.000000,0.000000,-0.292807,0.293063,-0.336468,0.663532,-0.325038,0.325058
4,m439,20000,20176,0.000000,0.000000,0.000000,-0.492154,0.507846,-0.303739,0.308819,-0.037676,0.122061
4,m440,20001,20496,0.000000,0.000000,0.000000,-0.393375,0.606625,-0.360937,0.299399,-0.182185,0.248818
4,m441,20002,20051,0.000000,0.000000,0.000000,-0.481428,0.518572,-0.333922,0.366171,-0.228373,0.208694
4,m443,20000,20116,0.000000,0.000000,0.000000,-0.494718,0.505282,-0.297643,0.308426,-0.277935,0.245144
4,m444,20002,21747,0.000000,0.000000,0.000000,-0.481252,0.518748,-0.318443,0.316584,-0.119499,0.189796
4,m445,20002,21240,0.000000,0.000000,0.000000,-0.483786,0.516213,-0.413758,0.433970,-0.187618,0.194560
4,m446,20000,33913,0.000000,0.000000,0.000000,-0.514697,0.485303,-0.400966,0.190162,-0.113060,0.169758
4,m447,20001,20916,0.000000,0.000000,0.000000,-0.451658,0.548342,-0.276783,0.268021,-0.224978,0.252603
4,m448,20001,20769,0.000000,0.000000,0.000000,-0.411066,0.395974,-0.396035,0.603965,-0.388598,0.453911
4,m449,20000,20089,0.000000,0.000000,0.000000,-0.466476,0.533524,-0.365398,0.384620,-0.273011,0.291950
4,m450,20002,20502,0.000000,0.000000,0.000000,-0.496205,0.503795,-0.139630,0.154079,-0.114566,0.151923
4,m451,20000,20475,0.000000,0.000000,0.000000,-0.445253,0.554747,-0.295531,0.267392,-0.157946,0.134623
4,m452,20002,22545,0.000000,0.000000,0.000000,-0.511067,0.488933,-0.370805,0.399966,-0.311580,0.434772
4,m453,20001,22730,0.000000,0.000000,0.000000,-0.510678,0.489322,-0.323722,0.434507,-0.457342,0.495542
4,m454,20000,20016,0.000000,0.000000,0.000000,-0.380647,0.619353,-0.239730,0.283789,-0.189141,0.247321
4,m455,20002,20020,0.000000,0.000000,0.000000,-0.410160,0.589840,-0.389965,0.383256,-0.282315,0.288458
4,m456,20002,20052,0.000000,0.000000,0.000000,-0.520718,0.479282,-0.364611,0.365940,-0.201106,0.205989
4,m457,20000,20116,0.000000,0.000000,0.000000,-0.494718,0.505282,-0.297643,0.308426,-0.277935,0.245144
4,m458,20002,20532,0.000000,0.000000,0.000000,-0.431876,0.568124,-0.283959,0.355623,-0.087498,0.178241
4,m459,20002,20008,0.000000,0.000000,0.000000,-0.499848,0.500152,-0.383546,0.391698,-0.313618,0.429590
4,m460,20000,22556,0.000000,0.000000,0.000000,-0.492472,0.507527,-0.470650,0.369475,-0.375181,0.355148
4,m461,20001,20772,0.000000,0.000000,0.000000,-0.478059,0.521941,-0.385190,0.400553,-0.384845,0.424464
4,m462,20002,19999,0.000000,0.000000,0.000000,-0.526612,0.473388,-0.331289,0.358145,-0.284710,0.363867
4,m463,20001,21651,0.000000,0.000000,0.000000,-0.410902,0.589098,-0.371133,0.442778,-0.271448,0.267306
4,m464,20001,24494,0.000000,0.000000,0.000000,-0.408427,0.591573,-0.168843,0.171928,-0.143242,0.143918
4,m465,20002,22030,0.000000,0.000000,0.000000,-0.486667,0.513333,-0.113935,0.138597,-0.098676,0.113808
4,m466,20000,29163,0.000000,0.000000,0.000000,-0.432533,0.567466,-0.316831,0.346873,-0.248953,0.382389
4,m467,20001,27717,0.000000,0.000000,0.000000,-0.429730,0.570270,-0.145664,0.146748,-0.104828,0.106193
4,m468,20000,22193,0.000000,0.000000,0.000000,-0.337768,0.662232,-0.271864,0.267178,-0.090471,0.093927
4,m469,20002,21020,0.000000,0.000000,0.000000,-0.538407,0.461592,-0.282325,0.389403,-0.181429,0.216915
4,m470,20002,34095,0.000000,0.000000,0.000000,-0.368472,0.387428,-0.121639,0.878361,-0.071866,0.109215
4,m471,20002,20117,0.000000,0.000000,0.000000,-0.405302,0.594698,-0.115480,0.116776,-0.118762,0.120625
4,m472,20002,20348,0.000000,0.000000,0.000000,-0.351387,0.648613,-0.238749,0.238895,-0.234393,0.243733
4,m473,20002,20094,0.000000,0.000000,0.000000,-0.495351,0.504649,-0.477695,0.483820,-0.161805,0.234252
4,m474,20000,21309,0.000000,0.000000,0.000000,-0.504686,0.495125,-0.489399,0.510601,-0.300281,0.510751
4,m475,20002,20066,0.000000,0.000000,0.000000,-0.487896,0.511992,-0.487976,0.512024,-0.028323,0.502449
4,m476,20002,20133,0.000000,0.000000,0.000000,-0.499185,0.500736,-0.499500,0.500500,-0.108498,0.530655
4,m477,20001,20660,0.000000,0.000000,0.000000,-0.439569,0.560431,-0.210360,0.199653,-0.078622,0.239802
4,m478,20002,21232,0.000000,0.000000,0.000000,-0.497944,0.502056,-0.427406,0.428331,-0.032994,0.124895
4,m479,20001,20409,0.000000,0.000000,0.000000,-0.499971,0.500029,-0.260952,0.260945,-0.122724,0.164843
4,m480,20001,20155,0.000000,0.000000,0.000000,-0.470524,0.529476,-0.233572,0.276742,-0.057603,0.221138
4,m481,20000,20285,0.000000,0.000000,0.000000,-0.499088,0.500912,-0.493331,0.506630,-0.058732,0.130528
4,m482,20000,20388,0.000000,0.000000,0.000000,-0.473968,0.526032,-0.140682,0.158623,-0.145373,0.144716
4,m483,20000,20227,0.000000,0.000000,0.000000,-0.477117,0.522883,-0.124687,0.125272,-0.124211,0.124434
4,m484,20002,19995,0.000000,0.000000,0.000000,-0.509122,0.490878,-0.140723,0.144847,-0.137413,0.140480
4,m485,20002,20396,0.000000,0.000000,0.000000,-0.480430,0.519570,-0.149216,0.142483,-0.147337,0.144222
4,m486,20002,21795,0.000000,0.000000,0.000000,-0.476071,0.523929,-0.140903,0.159537,-0.132509,0.175555
4,m487,20002,20099,0.000000,0.000000,0.000000,-0.447214,0.552786,-0.140490,0.146534,-0.149521,0.139037
4,m488,20001,20141,0.000000,0.000000,0.000000,-0.413340,0.586660,-0.181405,0.183849,-0.178784,0.189253
4,m489,20001,20498,0.000000,0.000000,0.000000,-0.368393,0.631607,-0.162415,0.171940,-0.162702,0.161842
4,m490,20002,20503,0.000000,0.000000,0.000000,-0.444897,0.555103,-0.176643,0.179005,-0.173485,0.182157
4,m491,20002,20455,0.000000,0.000000,0.000000,-0.416645,0.583355,-0.275587,0.274913,-0.222991,0.238467
4,m492,20001,20355,0.000000,0.000000,0.000000,-0.491268,0.508732,-0.141532,0.141501,-0.141215,0.141819
4,m493,20000,23377,0.000000,0.000000,0.000000,-0.400426,0.599574,-0.330578,0.327736,-0.161980,0.161095
4,m494,20000,20766,0.000000,0.000000,0.000000,-0.377335,0.622665,-0.165700,0.166132,-0.165474,0.166358
4,m495,20001,21350,0.000000,0.000000,0.000000,-0.508259,0.491741,-0.369927,0.377110,-0.358597,0.388265
4,m496,20002,20500,0.000000,0.000000,0.000000,-0.443310,0.556690,-0.326051,0.326448,-0.305635,0.306089
4,m497,20000,22814,0.000000,0.000000,0.000000,-0.497841,0.502159,-0.204303,0.206112,-0.204411,0.206492
4,m498,20000,20340,0.000000,0.000000,0.000000,-0.394531,0.524328,-0.493928,0.506072,-0.498958,0.499846
4,m499,20001,20269,0.000000,0.000000,0.000000,-0.265390,0.734610,-0.369340,0.369940,-0.369507,0.369773
5,m500,20000,20067,0.000000,0.000000,0.000000,-0.453511,0.546489,-0.462355,0.460974,-0.478921,0.493270
5,m501,20002,20930,0.000000,0.000000,0.000000,-0.432031,0.567969,-0.339660,0.340674,-0.334820,0.344330
5,m502,20000,20748,0.000000,0.000000,0.000000,-0.418863,0.581137,-0.338701,0.342723,-0.339069,0.342363
5,m503,20002,20753,0.000000,0.000000,0.000000,-0.455363,0.544637,-0.451012,0.451049,-0.234863,0.346534
5,m504,20001,21726,0.000000,0.000000,0.000000,-0.428565,0.571435,-0.391290,0.390344,-0.351617,0.409419
5,m505,20001,25181,0.000000,0.000000,0.000000,-0.429984,0.570016,-0.368282,0.618481,-0.329577,0.330915
5,m506,20002,28907,0.000000,0.000000,0.000000,-0.472299,0.527702,-0.347788,0.347799,-0.171256,0.297312
5,m507,20001,23327,0.000000,0.000000,0.000000,-0.394198,0.605802,-0.311490,0.446123,-0.324639,0.328306
5,m508,20000,20990,0.000000,0.000000,0.000000,-0.446025,0.416476,-0.380990,0.619010,-0.298560,0.300733
5,m509,20000,25918,0.000000,0.000000,0.000000,-0.525547,0.474453,-0.485252,0.451595,-0.334738,0.335344
5,m510,20001,22576,0.000000,0.000000,0.000000,-0.394762,0.605238,-0.307307,0.308824,-0.261261,0.262110
5,m511,20001,20192,0.000000,0.000000,0.000000,-0.534042,0.465958,-0.437656,0.459804,-0.379448,0.523936
5,m512,20002,20076,0.000000,0.000000,0.000000,-0.389103,0.406962,-0.395949,0.400152,-0.652460,0.347540
5,m513,20000,37704,0.000000,0.000000,0.000000,-0.453564,0.546435,-0.333808,0.421254,-0.246993,0.383294
5,m514,20002,20004,0.000000,0.000000,0.000000,-0.347235,0.652765,-0.299018,0.294483,-0.164463,0.186440
